,Record ID,Number of Strikes,Collision Month,Collision Day,Collision Year,Collision Time,Aircraft: Type,Aircraft: Number of engines,Airport: Code,Airport: Name,Origin State Code,When: Phase of flight,Feet above ground,Miles from airport,Wildlife: Animal Category,Wildlife: Species,Effect: Amount of damage (detailed),Effect: Impact to flight,Cost: Aircraft time out of service (hours),Cost: Total $
22873,358189,1,3,11,2015,8:30,Airplane,2.0,LAX,LOS ANGELES INTL,CA,Climb,1000.0,,Birds,Gulls,None,Precautionary Landing,,0
22874,204017,1,2,13,2001,9:50,Airplane,2.0,SBA,SANTA BARBARA MUNICIPAL,CA,Climb,100.0,,Birds,Gulls,None,Precautionary Landing,1.0,0
22875,358258,1,3,1,2015,8:32,Airplane,2.0,OAK,METRO OAKLAND INTL,CA,Climb,100.0,,Birds,Dunlin,None,Precautionary Landing,4.0,0
22876,320357,1,2,11,2012,9:31,Airplane,2.0,LAX,LOS ANGELES INTL,CA,Climb,200.0,0.0,Birds,California gull,None,Precautionary Landing,,0
22877,300282,1,4,23,2010,16:05,Airplane,2.0,TPA,TAMPA INTL,FL,Climb,800.0,0.0,Birds,Gulls,None,Precautionary Landing,1.0,5556
22878,305138,1,8,10,2010,18:45,Airplane,2.0,DAB,DAYTONA BEACH INTL,FL,Climb,25.0,0.0,Birds,Killdeer,None,Precautionary Landing,1.0,56
22879,300316,1,5,24,2010,16:50,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Climb,10.0,0.0,Birds,Dunlin,None,Precautionary Landing,2.0,0
22880,269827,1,12,15,2009,13:05,Airplane,2.0,SAV,SAVANNAH/HILTON HEAD INTL ARPT,GA,Climb,1500.0,,Birds,Gulls,None,Precautionary Landing,,7644
22881,230253,1,4,3,2005,14:46,Airplane,2.0,DPA,DUPAGE AIRPORT,IL,Climb,,,Birds,Gulls,None,Precautionary Landing,,0
22882,203961,1,11,7,2000,15:40,Airplane,2.0,MDW,CHICAGO MIDWAY INTL ARPT,IL,Climb,50.0,,Birds,Gulls,None,Precautionary Landing,,0
22883,308622,1,11,23,2010,9:05,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,900.0,,Birds,Ring-billed gull,None,Precautionary Landing,,0
22884,359608,1,4,16,2015,0:40,Airplane,2.0,UGN,WAUKEGAN REGIONAL ARPT,IL,Climb,5.0,0.0,Birds,Ring-billed gull,None,Precautionary Landing,1.0,0
22885,266581,1,10,14,2009,7:45,Airplane,2.0,GCK,GARDEN CITY REGIONAL,KS,Climb,50.0,0.0,Birds,Gulls,None,Precautionary Landing,,0
22886,200480,1,5,3,2000,11:33,Airplane,2.0,CWF,CHENNAULT INTL ARPT,LA,Climb,20.0,,Birds,Gulls,None,Precautionary Landing,,0
22887,312077,1,5,16,2011,7:01,Airplane,2.0,RKD,KNOX COUNTY REGIONAL,ME,Climb,150.0,,Birds,Gulls,None,Precautionary Landing,1.0,0
22888,348804,1,7,5,2014,6:35,Airplane,2.0,RKD,KNOX COUNTY REGIONAL,ME,Climb,,0.0,Birds,Gulls,None,Precautionary Landing,,1000
22889,230081,1,1,10,2005,7:25,Airplane,2.0,BWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,Climb,200.0,,Birds,Gulls,None,Precautionary Landing,,0
22890,220321,1,9,11,2004,15:35,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,300.0,,Birds,Gulls,None,Precautionary Landing,1.0,0
22891,229751,1,10,17,2004,14:39,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,,0.0,Birds,Gulls,None,Precautionary Landing,,0
22892,229479,1,7,30,2005,14:50,Airplane,2.0,FNT,BISHOP INTL ARPT,MI,Climb,2000.0,,Birds,Gulls,None,Precautionary Landing,,0
22893,227486,1,8,10,2004,17:35,Airplane,2.0,PTK,OAKLAND COUNTY INTL,MI,Climb,,,Birds,Killdeer,None,Precautionary Landing,,0
22894,255312,1,7,21,2008,9:30,Airplane,2.0,IRK,KIRKSVILLE REGIONAL,MO,Climb,50.0,0.0,Birds,Killdeer,None,Precautionary Landing,,0
22895,263099,1,9,7,2009,14:56,Airplane,2.0,TEB,TETERBORO AIRPORT,NJ,Climb,1500.0,5.0,Birds,Gulls,None,Precautionary Landing,,0
22896,344691,1,4,24,2014,10:05,Airplane,2.0,ROC,GREATER ROCHESTER INTL,NY,Climb,,,Birds,Ring-billed gull,None,Precautionary Landing,,0
22897,201880,1,10,2,2001,9:03,Airplane,2.0,HPN,WESTCHESTER COUNTY ARPT,NY,Climb,50.0,,Birds,Gulls,None,Precautionary Landing,,0
22898,207589,1,12,17,2000,0:05,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,100.0,,Birds,Gulls,None,Precautionary Landing,,0
22899,229520,1,10,31,2004,8:15,Airplane,2.0,ROC,GREATER ROCHESTER INTL,NY,Climb,200.0,,Birds,Gulls,None,Precautionary Landing,,0
22900,259841,1,10,22,2008,8:00,Airplane,2.0,ROC,GREATER ROCHESTER INTL,NY,Climb,,0.0,Birds,Herring gull,None,Precautionary Landing,,0
22901,311512,1,4,15,2011,15:44,Airplane,2.0,IAG,NIAGARA FALLS INTL,NY,Climb,35.0,0.0,Birds,Gulls,None,Precautionary Landing,2.0,0
22902,330788,1,1,13,2013,10:30,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,500.0,0.0,Birds,Great black-backed gull,None,Precautionary Landing,2.0,0
22903,250902,1,2,10,2008,17:32,Airplane,2.0,TOL,TOLEDO EXPRESS ARPT,OH,Climb,,,Birds,Gulls,None,Precautionary Landing,,0
22904,234738,1,3,7,2005,7:20,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,15.0,,Birds,Herring gull,None,Precautionary Landing,,2535
22905,358316,1,3,23,2015,0:06,Airplane,2.0,LUK,CINCINNATI MUNI ARPT-LUNKEN FIELD,OH,Climb,,0.0,Birds,Gulls,None,Precautionary Landing,,0
22906,335180,1,7,14,2013,16:50,Airplane,2.0,CLE,CLEVELAND-HOPKINS INTL ARPT,OH,Climb,100.0,0.0,Birds,Herring gull,None,Precautionary Landing,,319307
22907,262326,1,4,11,2009,18:20,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,800.0,,Birds,Gulls,None,Precautionary Landing,1.0,0
22908,224761,1,11,12,2003,16:30,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,,,Birds,Ring-billed gull,None,Precautionary Landing,,0
22909,267855,1,12,26,2009,13:04,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,100.0,,Birds,Gulls,None,Precautionary Landing,,0
22910,309083,1,11,17,2010,7:50,Airplane,2.0,PNE,NORTHEAST PHILADELPHIA ARPT,PA,Climb,100.0,,Birds,Gulls,None,Precautionary Landing,,0
22911,206144,1,3,15,2001,7:39,Airplane,2.0,GSP,GREENVILLE-SPARTANBURG INTL,SC,Climb,,,Birds,Gulls,None,Precautionary Landing,,0
22912,237703,1,9,8,2005,0:45,Airplane,2.0,BKX,BROOKINGS REGIONAL ARPT,SD,Climb,100.0,,Birds,Gulls,None,Precautionary Landing,,0
22913,205075,1,1,13,2001,11:40,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Climb,500.0,,Birds,Gulls,None,Precautionary Landing,2.0,0
22914,261942,1,6,29,2009,0:27,Airplane,2.0,BFI,BOEING FIELD/KING COUNTY INTL ARPT,WA,Climb,50.0,0.0,Birds,Glaucous-winged gull,None,Precautionary Landing,,0
22915,309938,1,1,25,2011,0:48,Airplane,2.0,SJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,CA,Climb,200.0,0.0,Birds,Red-tailed hawk,None,Precautionary Landing,,0
22916,261862,1,4,9,2009,14:35,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Climb,200.0,0.0,Birds,Swainson's hawk,None,Precautionary Landing,2.0,0
22917,358969,1,4,15,2015,15:46,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Climb,,20.0,Birds,Red-tailed hawk,None,Precautionary Landing,,0
22918,267849,1,11,5,2009,8:53,Airplane,2.0,IAD,WASHINGTON DULLES INTL ARPT,DC,Climb,,,Birds,Hawks,None,Precautionary Landing,,0
22919,304093,1,7,8,2010,13:00,Airplane,2.0,IAD,WASHINGTON DULLES INTL ARPT,DC,Climb,3000.0,,Birds,Turkey vulture,None,Precautionary Landing,,0
22920,321759,1,4,25,2012,9:41,Airplane,2.0,TIX,SPACE COAST REGIONAL,FL,Climb,200.0,,Birds,Swallow-tailed kite,None,Precautionary Landing,,0
22921,302637,1,6,24,2010,14:26,Airplane,2.0,PNS,PENSACOLA INTL ARPT,FL,Climb,1000.0,,Birds,Hawks,None,Precautionary Landing,,0
22922,202271,1,1,8,2000,15:00,Airplane,2.0,MIA,MIAMI INTL,FL,Climb,800.0,,Birds,Osprey,None,Precautionary Landing,,0
22923,245755,1,3,25,2007,13:20,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Climb,100.0,,Birds,Osprey,None,Precautionary Landing,12.0,0
22924,355424,1,10,24,2014,14:13,Airplane,2.0,SRQ,SARASOTA-BRADENTON INTL ARPT,FL,Climb,,,Birds,Black vulture,None,Precautionary Landing,,0
22925,221282,1,1,12,2004,10:00,Airplane,2.0,EYW,KEY WEST INTL ARPT,FL,Climb,5.0,,Birds,Turkey vulture,None,Precautionary Landing,,0
22926,343935,1,2,13,2014,8:35,Airplane,2.0,SFB,ORLANDO SANFORD INTL ARPT,FL,Climb,300.0,,Birds,Black vulture,None,Precautionary Landing,,0
22927,300037,1,4,5,2010,17:15,Airplane,2.0,MCO,ORLANDO INTL,FL,Climb,600.0,,Birds,Turkey vulture,None,Precautionary Landing,,0
22928,233141,1,1,9,2005,13:12,Airplane,2.0,RSW,SOUTHWEST FLORIDA INTL ARPT,FL,Climb,1500.0,,Birds,Black vulture,None,Precautionary Landing,,0
22929,213626,1,1,11,2003,15:00,Airplane,2.0,MCO,ORLANDO INTL,FL,Climb,2500.0,,Birds,New World Vultures,None,Precautionary Landing,,0
22930,244234,1,3,21,2006,9:00,Airplane,2.0,DAB,DAYTONA BEACH INTL,FL,Climb,20.0,,Birds,Turkey vulture,None,Precautionary Landing,2.0,0
22931,259602,1,11,9,2008,13:42,Airplane,2.0,FLL,FORT LAUDERDALE/HOLLYWOOD INTL,FL,Climb,650.0,,Birds,Turkey vulture,None,Precautionary Landing,3.0,0
22932,323056,1,6,24,2012,10:50,Airplane,2.0,JAX,JACKSONVILLE INTL,FL,Climb,150.0,0.0,Birds,Turkey vulture,None,Precautionary Landing,,0
22933,310999,1,4,23,2011,15:35,Airplane,2.0,SFB,ORLANDO SANFORD INTL ARPT,FL,Climb,1000.0,1.0,Birds,Black vulture,None,Precautionary Landing,,0
22934,356049,1,11,15,2014,15:26,Airplane,2.0,PBI,PALM BEACH INTL,FL,Climb,2800.0,8.0,Birds,Turkey vulture,None,Precautionary Landing,,500
22935,324922,1,7,3,2012,0:55,Airplane,2.0,SAV,SAVANNAH/HILTON HEAD INTL ARPT,GA,Climb,300.0,,Birds,Black vulture,None,Precautionary Landing,,0
22936,221887,1,5,7,2003,8:40,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,3200.0,,Birds,Turkey vulture,None,Precautionary Landing,,0
22937,304778,1,7,24,2010,14:00,Airplane,2.0,ROC,GREATER ROCHESTER INTL,NY,Climb,,,Birds,Turkey vulture,None,Precautionary Landing,,0
22938,321182,1,4,5,2012,11:50,Airplane,2.0,FAR,HECTOR INTERNATIONAL,ND,Climb,100.0,0.0,Birds,Red-tailed hawk,None,Precautionary Landing,2.0,0
22939,222976,1,7,31,2003,9:45,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,,,Birds,Red-tailed hawk,None,Precautionary Landing,,0
22940,342359,1,11,4,2013,11:16,Airplane,2.0,BNA,NASHVILLE INTL,TN,Climb,400.0,,Birds,New World Vultures,None,Precautionary Landing,,0
22941,244326,1,9,8,2006,17:50,Airplane,2.0,MSN,DANE COUNTY REGIONAL ARPT-TRUAX FLD,WI,Climb,200.0,,Birds,Red-tailed hawk,None,Precautionary Landing,,0
22942,360556,1,5,14,2015,6:30,Airplane,2.0,LAX,LOS ANGELES INTL,CA,Climb,200.0,,Birds,Great blue heron,None,Precautionary Landing,1.0,0
22943,302125,1,5,24,2010,10:30,Airplane,2.0,MCO,ORLANDO INTL,FL,Climb,150.0,,Birds,Cattle egret,None,Precautionary Landing,,0
22944,246579,1,8,31,2007,9:10,Airplane,2.0,DAB,DAYTONA BEACH INTL,FL,Climb,75.0,,Birds,Cattle egret,None,Precautionary Landing,1.0,60
22945,225225,1,11,26,2003,10:34,Airplane,2.0,BCT,BOCA RATON ARPT,FL,Climb,10.0,,Birds,Ibises,None,Precautionary Landing,,0
22946,345699,1,5,29,2014,16:40,Airplane,2.0,DAB,DAYTONA BEACH INTL,FL,Climb,10.0,0.0,Birds,Great blue heron,None,Precautionary Landing,,0
22947,265777,1,8,25,2009,7:11,Airplane,2.0,PBI,PALM BEACH INTL,FL,Climb,11.0,0.0,Birds,Cattle egret,None,Precautionary Landing,,0
22948,353310,1,9,26,2014,0:23,Airplane,2.0,BCT,BOCA RATON ARPT,FL,Climb,30.0,0.0,Birds,Egrets,None,Precautionary Landing,,500
22949,251073,1,4,23,2008,11:45,Airplane,2.0,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,Climb,600.0,,Birds,American white pelican,None,Precautionary Landing,,0
22950,249148,1,6,22,2007,0:35,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,400.0,,Birds,Great blue heron,None,Precautionary Landing,,0
22951,247537,1,8,16,2007,10:55,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,25.0,0.0,Birds,Great blue heron,None,Precautionary Landing,1.0,0
22952,235399,1,9,13,2005,8:38,Airplane,2.0,PRC,ERNEST A LOVE FIELD,AZ,Climb,100.0,,Birds,Sparrows,None,Precautionary Landing,,0
22953,342214,1,11,16,2013,11:55,Airplane,2.0,SFO,SAN FRANCISCO INTL ARPT,CA,Climb,225.0,,Birds,American pipit,None,Precautionary Landing,2.0,0
22954,216289,1,9,10,2003,0:20,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Climb,50.0,,Birds,Swallows,None,Precautionary Landing,,0
22955,301899,1,4,22,2010,7:22,Airplane,2.0,CNO,CHINO AIRPORT,CA,Climb,100.0,,Birds,Cliff swallow,None,Precautionary Landing,,0
22956,348850,1,7,8,2014,10:15,Airplane,2.0,SMF,SACRAMENTO INTL,CA,Climb,150.0,,Birds,Cliff swallow,None,Precautionary Landing,,0
22957,229741,1,6,11,2004,18:58,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Climb,5.0,,Birds,Horned lark,None,Precautionary Landing,,0
22958,307569,1,10,31,2010,8:47,Airplane,2.0,DEN,DENVER INTL AIRPORT,CO,Climb,3000.0,3.0,Birds,Horned lark,None,Precautionary Landing,1.0,0
22959,308817,1,11,8,2010,15:35,Airplane,2.0,GON,GROTON-NEW LONDON AR,CT,Climb,3.0,0.0,Birds,Snow bunting,None,Precautionary Landing,24.0,0
22960,204536,1,5,30,2000,10:30,Airplane,2.0,IAD,WASHINGTON DULLES INTL ARPT,DC,Climb,200.0,,Birds,American robin,None,Precautionary Landing,,0
22961,312644,1,6,21,2011,18:45,Airplane,2.0,IAD,WASHINGTON DULLES INTL ARPT,DC,Climb,200.0,0.0,Birds,European starling,None,Precautionary Landing,,0
22962,224534,1,10,5,2003,7:40,Airplane,2.0,ILG,NEW CASTLE COUNTY,DE,Climb,20.0,,Birds,Dark-eyed junco,None,Precautionary Landing,48.0,6682
22963,318555,1,10,16,2011,17:00,Airplane,2.0,MIA,MIAMI INTL,FL,Climb,7000.0,,Birds,Swainson's thrush,None,Precautionary Landing,,0
22964,239660,1,3,13,2006,8:25,Airplane,2.0,ORD,CHICAGO O'HARE INTL ARPT,IL,Climb,,,Birds,European starling,None,Precautionary Landing,2.0,4322
22965,208857,1,4,29,2001,15:13,Airplane,2.0,IND,INDIANAPOLIS INTL,IN,Climb,10.0,,Birds,Red-winged blackbird,None,Precautionary Landing,2.0,1057
22966,201134,1,9,10,2000,0:00,Airplane,2.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,Climb,100.0,,Birds,Blackbirds,None,Precautionary Landing,,0
22967,202830,1,7,19,2000,11:40,Airplane,2.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,Climb,20.0,,Birds,American crow,None,Precautionary Landing,,0
22968,202071,1,6,20,2000,10:43,Airplane,2.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,Climb,10.0,,Birds,European starling,None,Precautionary Landing,,0
22969,226956,1,8,16,2004,8:40,Airplane,2.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,Climb,10.0,,Birds,European starling,None,Precautionary Landing,,0
22970,225391,1,8,10,2003,11:30,Airplane,2.0,CVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,Climb,,0.0,Birds,Perching birds (y),None,Precautionary Landing,,0
22971,269266,1,10,8,2009,15:44,Airplane,2.0,SDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,Climb,30.0,0.0,Birds,European starling,None,Precautionary Landing,,0
22972,259415,1,7,13,2008,19:15,Airplane,2.0,MSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,Climb,35.0,0.0,Birds,Bank swallow,None,Precautionary Landing,,0
22973,219736,1,9,2,2002,17:00,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,800.0,,Birds,Sparrows,None,Precautionary Landing,,0
22974,215447,1,8,6,2002,16:08,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,20.0,,Birds,European starling,None,Precautionary Landing,14.0,0
22975,244874,1,8,3,2006,8:50,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,20.0,0.0,Birds,European starling,None,Precautionary Landing,,0
22976,312610,1,6,6,2011,11:00,Airplane,2.0,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL ARPT,MA,Climb,20.0,0.0,Birds,European starling,None,Precautionary Landing,1.0,0
22977,348957,1,7,8,2014,18:00,Airplane,2.0,ORH,WORCESTER REGIONAL,MA,Climb,5.0,0.0,Birds,Barn swallow,None,Precautionary Landing,,0
22978,305791,1,6,1,2010,7:29,Airplane,2.0,FNT,BISHOP INTL ARPT,MI,Climb,,0.0,Birds,Blackbirds,None,Precautionary Landing,,0
22979,242714,1,1,19,2007,7:46,Airplane,2.0,DTW,DETROIT METRO WAYNE COUNTY ARPT,MI,Climb,400.0,0.0,Birds,European starling,None,Precautionary Landing,,0
22980,320819,1,3,10,2012,11:35,Airplane,2.0,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,Climb,20.0,0.0,Birds,Lapland longspur,None,Precautionary Landing,,0
22981,323798,1,6,15,2012,9:00,Airplane,2.0,STP,ST. PAUL DOWNTOWN ARPT/HOLMAN FIELD,MN,Climb,15.0,0.0,Birds,Eastern meadowlark,None,Precautionary Landing,,0
22982,314417,1,7,27,2011,7:45,Airplane,2.0,MEI,KEY FLD,MS,Climb,10.0,0.0,Birds,Cliff swallow,None,Precautionary Landing,,0
22983,227012,1,7,6,2004,8:13,Airplane,2.0,MCI,KANSAS CITY INTL,MO,Climb,1500.0,,Birds,Perching birds (y),None,Precautionary Landing,1.0,0
22984,204837,1,3,15,2000,7:20,Airplane,2.0,MKC,CHARLES B WHEELER DOWNTOWN ARPT,MO,Climb,300.0,,Birds,Swallows,None,Precautionary Landing,,0
22985,320373,1,2,22,2012,7:00,Airplane,2.0,SUS,SPIRIT OF ST LOUIS,MO,Climb,65.0,0.0,Birds,European starling,None,Precautionary Landing,,0
22986,345711,1,5,30,2014,8:00,Airplane,2.0,HLN,HELENA REGIONAL,MT,Climb,71.0,0.0,Birds,Sparrows,None,Precautionary Landing,,0
22987,342269,1,11,29,2013,8:56,Airplane,2.0,MHT,MANCHESTER AIRPORT,NH,Climb,100.0,0.0,Birds,Snow bunting,None,Precautionary Landing,24.0,6160
22988,226816,1,10,27,2004,9:35,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,1250.0,,Birds,Red-winged blackbird,None,Precautionary Landing,,0
22989,269673,1,11,17,2009,9:02,Airplane,2.0,EWR,NEWARK LIBERTY INTL ARPT,NJ,Climb,3000.0,,Birds,Common grackle,None,Precautionary Landing,,0
22990,219959,1,8,11,2004,7:10,Airplane,2.0,TEB,TETERBORO AIRPORT,NJ,Climb,,,Birds,European starling,None,Precautionary Landing,,0
22991,342984,1,12,4,2013,15:45,Airplane,2.0,MMU,MORRISTOWN MUNICIPAL ARPT,NJ,Climb,400.0,,Birds,American robin,None,Precautionary Landing,,0
22992,349114,1,7,12,2014,19:48,Airplane,2.0,TEB,TETERBORO AIRPORT,NJ,Climb,700.0,1.0,Birds,American robin,None,Precautionary Landing,,0
22993,345661,1,5,24,2014,11:56,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,,,Birds,Red-winged blackbird,None,Precautionary Landing,,0
22994,330782,1,1,12,2013,16:25,Airplane,2.0,JFK,JOHN F KENNEDY INTL,NY,Climb,300.0,,Birds,European starling,None,Precautionary Landing,,0
22995,329773,1,11,9,2012,11:12,Airplane,2.0,SLK,ADIRONDAK REGIONAL ARPT,NY,Climb,50.0,0.0,Birds,Snow bunting,None,Precautionary Landing,1.0,0
22996,239150,1,9,10,2005,17:22,Airplane,2.0,CLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,Climb,2500.0,,Birds,Blackbirds,None,Precautionary Landing,,0
22997,348735,1,7,10,2014,7:39,Airplane,2.0,BKL,BURKE LAKEFRONT,OH,Climb,25.0,0.0,Birds,Bank swallow,None,Precautionary Landing,3.0,6000
22998,329860,1,11,18,2012,7:15,Airplane,2.0,CMH,PORT COLUMBUS INTL,OH,Climb,1300.0,3.0,Birds,European starling,None,Precautionary Landing,,0
22999,218375,1,11,3,2002,0:30,Airplane,2.0,TUL,TULSA INTL,OK,Climb,1000.0,,Birds,American crow,None,Precautionary Landing,,0
23000,344032,1,3,14,2014,10:35,Airplane,2.0,TUL,TULSA INTL,OK,Climb,100.0,0.0,Birds,Western meadowlark,None,Precautionary Landing,,0
23001,228026,1,3,29,2004,9:21,Airplane,2.0,PDX,PORTLAND INTL (OR),OR,Climb,150.0,,Birds,European starling,None,Precautionary Landing,4.0,0
23002,208638,1,11,27,2001,0:19,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,200.0,,Birds,Common grackle,None,Precautionary Landing,,0
23003,355604,1,10,14,2014,17:23,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,2000.0,,Birds,Sparrows,None,Precautionary Landing,,0
23004,309148,1,11,24,2010,13:00,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,100.0,,Birds,European starling,None,Precautionary Landing,,0
23005,234469,1,7,6,2005,11:30,Airplane,2.0,MDT,HARRISBURG INTL,PA,Climb,,,Birds,Tree swallow,None,Precautionary Landing,,0
23006,303211,1,7,18,2010,7:07,Airplane,2.0,PIT,PITTSBURGH INTL ARPT,PA,Climb,50.0,0.0,Birds,European starling,None,Precautionary Landing,3.0,0
23007,265662,1,9,29,2009,9:40,Airplane,2.0,LNS,LANCASTER ARPT (PA),PA,Climb,5.0,0.0,Birds,Barn swallow,None,Precautionary Landing,,114
23008,326384,1,8,25,2012,11:27,Airplane,2.0,PHL,PHILADELPHIA INTL,PA,Climb,50.0,0.0,Birds,Barn swallow,None,Precautionary Landing,,0
23009,327386,1,9,24,2012,10:00,Airplane,2.0,LBE,ARNOLD PALMER REGIONAL,PA,Climb,500.0,0.0,Birds,Cedar waxwing,None,Precautionary Landing,,0
23010,315535,1,8,10,2011,17:25,Airplane,2.0,MEM,MEMPHIS INTL,TN,Climb,300.0,,Birds,Barn swallow,None,Precautionary Landing,7.0,1376
23011,247210,1,1,4,2007,8:03,Airplane,2.0,MEM,MEMPHIS INTL,TN,Climb,50.0,0.0,Birds,European starling,None,Precautionary Landing,2.0,0
23012,256067,1,7,29,2008,14:20,Airplane,2.0,BPT,JACK BROOKS REGIONAL ARPT,TX,Climb,200.0,,Birds,Loggerhead shrike,None,Precautionary Landing,,0
23013,207304,1,8,14,2000,10:25,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Climb,25.0,,Birds,Scissor-tailed flycatcher,None,Precautionary Landing,,0
23014,311647,1,5,11,2011,7:30,Airplane,2.0,DFW,DALLAS/FORT WORTH INTL ARPT,TX,Climb,1800.0,,Birds,Cedar waxwing,None,Precautionary Landing,19.0,0
23015,320491,1,2,2,2012,16:00,Airplane,2.0,SGR,SUGAR LAND REGIONAL ARPT,TX,Climb,400.0,0.0,Birds,Sparrows,None,Precautionary Landing,8.0,6325
23016,325585,1,8,10,2012,7:37,Airplane,2.0,CLL,EASTERWOOD FIELD AIRPORT,TX,Climb,35.0,0.0,Birds,Scissor-tailed flycatcher,None,Precautionary Landing,,0
23017,318886,1,11,25,2011,15:27,Airplane,2.0,AUS,AUSTIN-BERGSTROM INTL,TX,Climb,3000.0,10.0,Birds,American goldfinch,None,Precautionary Landing,,0
23018,310210,1,2,25,2011,10:40,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Climb,200.0,,Birds,Horned lark,None,Precautionary Landing,,0
23019,213736,1,12,11,2001,9:20,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Climb,20.0,,Birds,European starling,None,Precautionary Landing,2.0,0
23020,339460,1,9,9,2013,11:30,Airplane,2.0,SLC,SALT LAKE CITY INTL,UT,Climb,1500.0,,Birds,Barn swallow,None,Precautionary Landing,,0
23021,354589,1,10,28,2014,8:40,Airplane,2.0,PAE,SNOHOMISH CO (PAINE FIELD),WA,Climb,300.0,,Birds,American crow,None,Precautionary Landing,,0
23022,268968,1,10,27,2009,9:15,Airplane,2.0,BFI,BOEING FIELD/KING COUNTY INTL ARPT,WA,Climb,,,Birds,American robin,None,Precautionary Landing,,0
23023,216328,1,12,11,2001,16:27,Airplane,2.0,SEA,SEATTLE-TACOMA INTL,WA,Climb,500.0,,Birds,Varied thrush,None,Precautionary Landing,,0
23024,250946,1,11,18,2007,11:17,Airplane,2.0,MKE,GENERAL MITCHELL INTL,WI,Climb,100.0,,Birds,Sparrows,None,Precautionary Landing,,0
23025,234350,1,8,2,2005,18:54,Airplane,2.0,BHM,BIRMINGHAM-SHUTTLESWORTH INTL,AL,Climb,20.0,,Birds,Mourning dove,None,Precautionary Landing,,0
23026,327707,1,9,8,2012,0:41,Airplane,2.0,IWA,PHOENIX-MESA GATEWAY,AZ,Climb,10.0,0.0,Birds,Mourning dove,None,Precautionary Landing,,0
23027,267450,1,9,14,2009,15:20,Airplane,2.0,IFP,LAUGHLIN/BULLHEAD INTL ARPT,AZ,Climb,10.0,0.0,Birds,Rock pigeon,None,Precautionary Landing,,0
23028,220073,1,10,18,2003,17:10,Airplane,2.0,VNY,VAN NUYS ARPT,CA,Climb,,,Birds,Mourning dove,None,Precautionary Landing,,0
23029,221433,1,9,7,2003,7:58,Airplane,2.0,VNY,VAN NUYS ARPT,CA,Climb,50.0,,Birds,Mourning dove,None,Precautionary Landing,,0
